Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
16.29430389404297,0.0,90.91,8.45,1,2,370.4430541992188,3,6821.50927734375,92386.484375,120.50798034667967,55.0,90.0,280.1252136230469,6.810868263244629,7.999790191650391,1,1630.705
2.0142979621887207,0.0,90.91,8.45,1,2,51.38957595825195,1,45884.65625,18120.580078125,312.8763427734375,23.0,30.0,284.97283935546875,6.96587610244751,7.985321521759033,1,224.172
4.695626735687256,0.0,90.91,8.45,1,2,64.39502716064453,2,7052.8505859375,29901.4765625,119.74014282226562,23.0,50.0,285.5464782714844,6.970447540283203,7.986527919769287,1,230.747
4.330960273742676,0.0,90.91,8.45,1,2,64.81658935546875,2,27877.60546875,30332.302734375,207.17312622070312,23.0,70.0,285.478759765625,7.005699157714844,7.984648704528809,1,276.685
1.582693576812744,0.0,90.91,8.45,1,2,38.08543395996094,2,6713.5390625,9620.9296875,30.579090118408203,23.0,90.0,246.98257446289065,6.192096710205078,8.070171356201172,1,369.896
1.1427969932556152,90.0,10.0,1.0164179801940918,1,2,40.0,2,4440.63330078125,11070.263671875,-0.1710540503263473,38.0,90.0,237.62603759765625,5.9920806884765625,8.115249633789062,1,38.51
2.339365005493164,89.92,9.98,1.1035736799240112,1,2,40.0,2,4619.2412109375,20787.3828125,-0.1974343955516815,38.0,90.0,238.18637084960932,6.004734039306641,8.112289428710938,1,37.51
1.705291986465454,89.55,9.95,1.3007186651229858,1,2,40.0,2,4547.548828125,15575.06640625,-0.196353793144226,38.0,90.0,238.31658935546875,6.005617141723633,8.11191463470459,1,34.46
3.923161506652832,89.1,9.9,1.4801074266433716,1,2,40.0,2,4545.7392578125,35141.76171875,-0.0969467163085937,38.0,90.0,239.40057373046875,6.031707763671875,8.106303215026855,1,33.61
2.456695079803467,88.2,9.8,1.8131556510925293,1,2,40.0,2,4165.462890625,24112.97265625,0.4015531539916992,38.0,90.0,239.363021850586,6.042972564697266,8.104873657226562,1,41.29
0.5,90.0,10.0,2.284353733062744,2,2,6.0,1,3500.0,6240.8671875,27.467174530029297,23.0,50.0,214.9517822265625,5.65596866607666,8.158614158630371,1,183.91891479492188
1.0,90.0,10.0,2.08938980102539,2,2,6.0,1,3500.0,8341.189453125,27.86875343322754,23.0,50.0,214.70706176757807,5.647587299346924,8.159477233886719,1,176.78622436523438
2.0,90.0,10.0,1.9623101949691768,2,2,6.0,1,3500.0,14295.662109375,26.27318382263184,23.0,50.0,214.545639038086,5.643054008483887,8.160179138183594,1,171.67642211914062
